Shipment_ID,Transport,Department,Pickup_time,Pickup_date,Delivery_time,Delivery_date,Collection_Name,Collection_City,Collection_Address,Collection_Postal_Code,Delivery_Name,Delivery_City,Delivery_Address,Delivery_Postal_Code,Weight,Volume,Ldm,Content,Units,Unit_type,Hazardous,Cost
NAESJ-DT951,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,SAFEROAD DALUISO A/S,ODENSE SV,HVIDKÆRVEJ 33 DK-5250 ODENSE SV,5250.0,"DRAGØR KOMMUNE, VEJ & GARTNER",DRAGØR,NDR. DRAGØRVEJ 160 DK-2791 DRAGØR,2791.0,350.0,2.256,1.6,VRIDBOM,1,CLL,False,2300.0
NAESJ-DT865,,TEST1,14:30-16:00,2026-01-19,00:01-23:59,2026-01-19,STOK EMBALLAGE K/S,LANGESKOV,ERIK STOKS ALLE 4 DK-5550 LANGESKOV,5550.0,DANA LIM A/S,KØGE,KØBENHAVNSVEJ 220 ØLSEMAGLE STRAND DK-4600 KØGE,4600.0,2238.0,0.0,1.6,EMBALLAGE,4,PLL,False,2500.0
NAESJ-DT812,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,SAFEROAD DALUISO A/S,ODENSE SV,HVIDKÆRVEJ 33 DK-5250 ODENSE SV,5250.0,SLAGELSE KOMMUNE,SLAGELSE,DALSVINGET 13 DK-4200 SLAGELSE,4200.0,300.0,1.88,1.6,VRIDBOM,1,CLL,False,2300.0
NAESJ-DT818,,TEST1,00:01-23:59,2026-01-19,08:00-14:00,2026-01-20,EUROPEAN HOUSE OF BEDS - DENMARK A,HORSENS,MARSALLÉ 25 DK-8700 HORSENS,8700.0,DRØMMELAND A/S,SOLRØD STRAND,"TRANEHOLMVEJ 2, 1.4 DK-2680 SOLRØD STRAND",2680.0,1090.0,16.047,0.0,HB / MASTERBED SELEC,64,LOAD,False,3000.0
NAESJ-DT969,,TEST1,00:01-00:01,2026-01-19,07:00-13:30,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,SOLAR DANMARK A/S,VEJEN,PORT 42 INDUSTRIVEJ VEST 39,6600.0,927.0,0.0,2.0,1200506419 SMART SUP,9,PLL,False,1000.0
NAESJ-DT395,,TEST1,00:01-23:59,2026-01-20,00:01-23:59,2026-01-20,PLASTMO A/S,RINGSTED,ODINSVEJ 9-11 INDKØRSEL C,4100.0,STARK ESBJERG Ø,ESBJERG Ø,KVAGLUNDVEJ 81 DK-6705 ESBJERG Ø,6705.0,10.0,0.0,0.0,NEDLØBSRØR PVC Ø90 M,4,CLL,False,800.0
NAESJ-DT651,,TEST1,00:01-23:59,2026-01-20,00:01-23:59,2026-01-20,PLASTMO A/S,RINGSTED,ODINSVEJ 9-11 INDKØRSEL C,4100.0,"BYGMA KOLDING, ERHVERV",KOLDING,GEJLHAVEGÅRD 2A DK-6000 KOLDING,6000.0,133.0,0.0,0.0,ECOLITE 600X109 BLÅT,54,CLL,False,700.0
NAESJ-DT828,,TEST1,00:01-23:59,2026-01-20,00:01-23:59,2026-01-20,PLASTMO A/S,RINGSTED,ODINSVEJ 9-11 INDKØRSEL C,4100.0,SILVAN ESBJERG,ESBJERG N,ØSTRE GJESINGVEJ 10 DK-6715 ESBJERG N,6715.0,54.0,0.0,0.0,EURO- OG HEXALINE GA,21,CLL,False,800.0
NAESJ-DT920,,TEST1,00:01-23:59,2026-01-20,00:01-23:59,2026-01-20,PLASTMO A/S,RINGSTED,ODINSVEJ 9-11 INDKØRSEL C,4100.0,SILVAN KOLDING,KOLDING,MOSEVEJ 1B DK-6000 KOLDING,6000.0,82.0,0.0,0.0,EURO- OG HEXALINE GA,34,CLL,False,700.0
NAESJ-DT286,,TEST1,00:01-23:59,2026-01-20,00:01-23:59,2026-01-20,PLASTMO A/S,RINGSTED,ODINSVEJ 9-11 INDKØRSEL C,4100.0,STARK RIBE,RIBE,STAMPEMØLLEVEJ 6 DK-6760 RIBE,6760.0,224.0,0.0,0.0,"HEXALINE 2.0, 1 METE",206,CLL,False,800.0
NAESJ-DT279,,TEST1,00:01-23:59,2026-01-20,00:01-23:59,2026-01-20,PLASTMO A/S,RINGSTED,ODINSVEJ 9-11 INDKØRSEL C,4100.0,XL-BYG STEFF BYG A/S,ESBJERG N,ØSTRE GJESINGVEJ 18-20 DK-6715 ESBJERG N,6715.0,156.0,0.0,0.0,STÅL PLUS NEDLØBSRØR,184,CLL,False,800.0
NAESJ-DT478,,TEST1,14:30-16:00,2026-01-19,00:01-23:59,2026-01-19,STOK EMBALLAGE K/S,MIDDELFART,FALSTERVEJ 11 DK-5500 MIDDELFART,5500.0,MEGATRADE BESLAG A/S,HVIDOVRE,GUNGEVEJ 5 DK-2650 HVIDOVRE,2650.0,1272.0,0.0,3.2,EMBALLAGE,7,PLL,False,2900.0
NAESJ-DT364,,TEST1,14:30-16:00,2026-01-19,00:01-23:59,2026-01-19,STOK EMBALLAGE K/S,MIDDELFART,FALSTERVEJ 11 DK-5500 MIDDELFART,5500.0,NEO NOIR APS,HELSINGØR,KLOSTERMOSEVEJ 101 DK-3000 HELSINGØR,3000.0,1830.0,0.0,4.0,EMBALLAGE,9,PLL,False,3200.0
NAESJ-DT532,,TEST1,07:00-09:00,2026-01-20,13:30-16:00,2026-01-20,HAUGEN-GRUPPEN DENMARK A/S,GREVE,KILDEBRØNDEVEJ 44 F DK-2670 GREVE,2670.0,NORMAL WAREHOUSE DK8002,HEDENSTED,KILDEPARKEN 36 DK-8722 HEDENSTED,8722.0,1710.0,0.0,3.6,EUROPALL,9,PLL,False,1600.0
NAESJ-DT271,,TEST1,15:53-15:53,2026-01-19,00:01-23:59,2026-01-20,ØLAND A/S,BRØNDBY,PARK ALLÉ 366 MAN-TORS 6-15.30 FRE 6-13.45,2605.0,ØLAND A/S - VEJLE,VEJLE,SADELMAGERVEJ 15A DK-7100 VEJLE,7100.0,3000.0,78.336,13.6,VENT DELE,1,LOAD,False,2400.0
NAESJ-DT141,,TEST1,00:01-00:01,2026-01-20,07:00-14:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,NOPA NORDIC A/S,HOBRO,"HAVREVÆNGET 11, PORT 1 DK-9500 HOBRO",9500.0,736.0,0.0,1.0,EY1686,4,PLL,False,1300.0
NAESJ-DT272,,TEST1,00:01-00:01,2026-01-20,07:00-14:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,NOPA NORDIC A/S,HOBRO,"HAVREVÆNGET 11, PORT 1 DK-9500 HOBRO",9500.0,2796.0,0.0,3.6,EY1448,15,PLL,False,1800.0
NAESJ-DT707,,TEST1,00:01-00:01,2026-01-20,07:00-14:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,NØRAGER MEJERI A/S,NØRAGER,BREDGADE 67 - PORT 13+14 DK-9610 NØRAGER,9610.0,1784.0,0.0,2.9,400551 UNP. W/B 3X2K,14,PLL,False,1700.0
NAESJ-DT501,,TEST1,00:01-00:01,2026-01-20,07:00-14:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,NØRAGER MEJERI A/S,NØRAGER,BREDGADE 67 - PORT 13+14 DK-9610 NØRAGER,9610.0,562.0,0.0,0.9,401332 SÜTDIYARI YUM,3,PLL,False,1300.0
NAESJ-DT592,,TEST1,00:01-00:01,2026-01-20,07:00-14:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,SCANDIC FOOD TÅRS,TÅRS,INDUSTRIVEJ 3 DK-9830 TÅRS,9830.0,863.0,0.0,1.2,2901779,6,PLL,False,1400.0
NAESJ-DT007,,TEST1,00:01-23:59,2026-01-20,00:01-23:59,2026-01-21,CEMBRIT A/S,VOJENS,METALPARKEN 17 A DK-6500 VOJENS,6500.0,XL-BYG GRØNVOLD OG SCHOU A/S,SLAGELSE,SORØVEJ 19 DK-4200 SLAGELSE,4200.0,29274.0,0.0,0.0,FIBER CEMENT,0,CLL,False,2300.0
NAESJ-DT689,,TEST1,00:01-23:59,2026-01-20,00:01-23:59,2026-01-21,CEMBRIT A/S,VOJENS,METALPARKEN 17 A DK-6500 VOJENS,6500.0,XL-BYG GRØNVOLD OG SCHOU A/S,SLAGELSE,SORØVEJ 19 DK-4200 SLAGELSE,4200.0,2274.0,0.0,0.0,FIBER CEMENT,0,CLL,False,2300.0
NAESJ-DT942,,TEST1,07:00-07:00,2026-01-20,07:00-15:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,BOXEN EMBALLAGE A/S,NØRRESUNDBY,BØGILDSMINDEVEJ 1 DK-9400 NØRRESUNDBY,9400.0,5735.0,0.0,8.0,,16,PLL,False,2500.0
NAESJ-DT133,,TEST1,07:00-07:00,2026-01-20,07:00-15:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,SMURFIT KAPPA DANSK KRAFTEMBALLAGE,KOLDING,JENS HOLMS VEJ 51 DK-6000 KOLDING,6000.0,802.0,0.0,4.0,,2,PLL,False,1200.0
NAESJ-DT076,,TEST1,07:00-07:00,2026-01-20,07:00-15:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,SMURFIT KAPPA EJBY AS,EJBY,FABRIKSVEJ 10 DK-5592 EJBY,5592.0,4595.0,0.0,12.0,,12,PLL,False,1900.0
NAESJ-DT903,,TEST1,07:00-07:00,2026-01-20,07:00-15:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,SMURFIT KAPPA EJBY AS,EJBY,FABRIKSVEJ 10 DK-5592 EJBY,5592.0,4524.0,0.0,12.0,,7,PLL,False,1900.0
NAESJ-DT769,,TEST1,07:00-07:00,2026-01-20,07:00-16:00,2026-01-20,SMURFIT KAPPA DANMARK A/S,HERFØLGE,ISLANDSVEJ 2,4681.0,K. HANSEN LAGERHOTEL,VEJEN,RING 1T FØR: 24869642/24869630 SVERIGESVEJ 8 - ÅBN.TID 7-16,6600.0,5973.0,0.0,13.2,,33,PLL,False,2200.0
NAESJ-DT933,,TEST1,14:30-16:00,2026-01-20,00:01-23:59,2026-01-20,STOK EMBALLAGE K/S,LANGESKOV,ERIK STOKS ALLE 4 DK-5550 LANGESKOV,5550.0,DSV SOLUTIONS A/S,HEDEHUSENE,HEDELANDSVEJ 28B PORT 138,2640.0,2197.0,0.0,4.4,EMBALLAGE,8,PLL,False,3400.0
NAESJ-DT372,,TEST1,16:40-16:40,2026-01-20,21:00-22:00,2026-01-20,POSTNORD,KASTRUP,KYSTVEJEN 26 DK-2770 KASTRUP,2770.0,"TLP, POSTNORD TERMINAL TAULOV",FREDERICIA,STAKKELSVANG 15 TAULOV,7000.0,10000.0,0.0,13.6,,1,LOAD,False,2300.0
NAETR-W6757,,TEST1,00:01-23:59,2026-01-19,00:01-23:59,2026-01-20,FYRVÆRKERIEKSPERTEN C/O GODSHOTELL,VANDEL,SØNDRE RINGVEJ 5 DK-7184 VANDEL,7184.0,FRITZ SCHUR C/O GODSHOTELLET,VORDINGBORG,MARIENBERGVEJ 70 DK-4760 VORDINGBORG,4760.0,6600.0,0.0,4.4,LIGHTER / GAS,11,PLL,False,4400.0
NAWDS-Z3928,,TEST1,06:00-23:59,2026-01-06,00:01-23:59,2026-01-06,FAXE FÆRDIGVARELAGER,FAKSE,FAXE ALLÉ 1,4640.0,FRODE LAURSEN,ODENSE S,INDUSTRIVEJ 6B,5260.0,32080.0,50.72,13.6,FAXE 10% CAN 6P S 10,32,PLL,False,1800.0
NAWDS-Z3089,,TEST1,07:00-23:59,2026-01-06,00:01-23:59,2026-01-06,FAXE FÆRDIGVARELAGER,FAKSE,FAXE ALLÉ 1,4640.0,FRODE LAURSEN,ODENSE S,INDUSTRIVEJ 6B,5260.0,32080.0,50.72,13.6,FAXE 10% CAN 6P S 10,32,PLL,False,1800.0
NAWDS-Z3015,,TEST1,09:00-23:59,2026-01-06,00:01-23:59,2026-01-06,FAXE FÆRDIGVARELAGER,FAKSE,FAXE ALLÉ 1,4640.0,FRODE LAURSEN,ODENSE S,INDUSTRIVEJ 6B,5260.0,30368.0,47.904,13.6,FAXE 10% CAN 6P S 72,32,PLL,False,1800.0
NAWDS-Z3617,,TEST1,11:00-23:59,2026-01-06,00:01-23:59,2026-01-06,FAXE FÆRDIGVARELAGER,FAKSE,FAXE ALLÉ 1,4640.0,FRODE LAURSEN,ODENSE S,INDUSTRIVEJ 6B,5260.0,31526.0,50.04,13.6,FAXE PREMIUM 100 CA,32,PLL,False,1800.0
NAWDS-Z3265,,TEST1,00:05-23:59,2026-01-06,00:01-23:59,2026-01-06,FAXE FÆRDIGVARELAGER,FAKSE,FAXE ALLÉ 1,4640.0,BILKA A/S,HOLSTEBRO,NYHOLMSVEJ 20,7500.0,10043.0,14.592,0.0,PEPSI MAX 33CL DS 24,12,PLL,False,900.0
NAWDS-Z3688,,TEST1,00:05-23:59,2026-01-06,00:01-23:59,2026-01-06,FAXE FÆRDIGVARELAGER,FAKSE,FAXE ALLÉ 1,4640.0,BILKA,HERNING,GOLFVEJ 5,7400.0,10043.0,14.592,0.0,PEPSI MAX 33CL DS 24,12,PLL,False,900.0
NAWDS-Z3136,,TEST1,18:00-23:59,2026-01-18,00:01-23:59,2026-01-18,FAXE FÆRDIGVARELAGER,FAKSE,FAXE ALLÉ 1,4640.0,FRODE LAURSEN,ODENSE S,INDUSTRIVEJ 6B,5260.0,30368.0,47.904,13.6,FAXE 10% CAN 6P S 72,32,PLL,False,1800.0
NAWDS-Z3445,,TEST1,19:00-23:59,2026-01-18,00:01-23:59,2026-01-18,FAXE FÆRDIGVARELAGER,FAKSE,FAXE ALLÉ 1,4640.0,FRODE LAURSEN,ODENSE S,INDUSTRIVEJ 6B,5260.0,30368.0,47.904,13.6,FAXE 10% CAN 6P S 72,32,PLL,False,1800.0
NAWHO-0F620,,TEST1,07:00-14:58,2026-01-13,07:00-15:45,2026-01-13,HØRKRAM FOODSERVICE SORØ,SORØ,CENTERVEJ 1 DK-4180 SORØ,4180.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0F570,,TEST1,07:00-13:58,2026-01-06,07:00-15:45,2026-01-06,DAGROFA LOGISTIK A/S RINGSTED,RINGSTED,KÆRUP PARKVEJ 5-7 DK-4100 RINGSTED,4100.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0F503,,TEST1,07:00-13:58,2026-01-13,07:00-15:45,2026-01-13,DAGROFA LOGISTIK A/S RINGSTED,RINGSTED,KÆRUP PARKVEJ 5-7 DK-4100 RINGSTED,4100.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0F921,,TEST1,07:00-14:58,2026-01-13,07:00-15:45,2026-01-13,NEMLIG.COM,BRØNDBY,PARK ALLÉ 354 DK-2605 BRØNDBY,2605.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0F409,,TEST1,07:00-13:58,2026-01-12,07:00-15:45,2026-01-12,LIDL KØGE DC,KØGE,NORDHØJ 8 DK-4600 KØGE,4600.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0F962,,TEST1,07:00-13:58,2026-01-19,07:00-15:45,2026-01-19,DAGROFA LOGISTIK A/S RINGSTED,RINGSTED,KÆRUP PARKVEJ 5-7 DK-4100 RINGSTED,4100.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0F527,,TEST1,07:00-14:58,2026-01-19,07:00-15:45,2026-01-19,NEMLIG.COM,BRØNDBY,PARK ALLÉ 354 DK-2605 BRØNDBY,2605.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G870,,TEST1,07:00-14:58,2026-01-12,07:00-15:45,2026-01-12,HØRKRAM FOODSERVICE SORØ,SORØ,CENTERVEJ 1 DK-4180 SORØ,4180.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G083,,TEST1,07:00-13:58,2026-01-12,07:00-15:45,2026-01-12,DAGROFA LOGISTIK A/S RINGSTED,RINGSTED,KÆRUP PARKVEJ 5-7 DK-4100 RINGSTED,4100.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G944,,TEST1,07:00-13:58,2026-01-19,07:00-15:45,2026-01-19,LIDL KØGE DC,KØGE,NORDHØJ 8 DK-4600 KØGE,4600.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G268,,TEST1,07:00-13:58,2026-01-06,07:00-15:45,2026-01-06,COOP ALBERTSLUND DC,ALBERTSLUND,LÆHEGNET 35 (TØRVARECENTER) DK-2620 ALBERTSLUND,2620.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G018,,TEST1,07:00-14:58,2026-01-06,07:00-15:45,2026-01-06,NEMLIG.COM,BRØNDBY,PARK ALLÉ 354 DK-2605 BRØNDBY,2605.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G129,,TEST1,07:00-13:58,2026-01-06,07:00-15:45,2026-01-06,DAGROFA LOGISTIK A/S RINGSTED,RINGSTED,KÆRUP PARKVEJ 5-7 DK-4100 RINGSTED,4100.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G346,,TEST1,07:00-13:58,2026-01-12,07:00-15:45,2026-01-12,DAGROFA LOGISTIK A/S RINGSTED,RINGSTED,KÆRUP PARKVEJ 5-7 DK-4100 RINGSTED,4100.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G598,,TEST1,07:00-14:00,2026-01-20,07:00-15:30,2026-01-20,Dagrofa Logistik A/S Ringsted,RINGSTED,KÆRUP PARKVEJ 5-7,4100.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G915,,TEST1,07:00-15:00,2026-01-20,07:00-15:30,2026-01-20,Hørkram Foodservice Sorø,SORØ,CENTERVEJ 1,4180.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G400,,TEST1,07:00-15:00,2026-01-20,07:00-15:30,2026-01-20,Nemlig.com,BRØNDBY,PARK ALLÉ 354,2605.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G675,,TEST1,07:00-14:58,2026-01-12,07:00-15:45,2026-01-13,ITALFOOD APS,SKOVLUNDE,LITERBUEN 10 DK-2740 SKOVLUNDE,2740.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,1250.0,0.0,1.2,50 BLÅ CHEP PALLER,1,PART,False,800.0
NAWHO-0G134,,TEST1,08:00-16:58,2026-01-19,07:00-15:45,2026-01-19,ARLA/ISHØJ FRISKVARETERMINAL,ISHØJ,"INDUSTRIKROGEN 30, GATE 1-5 DK-2635 ISHØJ",2635.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,4250.0,0.0,4.0,170 BLÅ CHEP PALLER,1,PART,False,1200.0
NAWHO-0G407,,TEST1,07:00-13:58,2026-01-06,07:00-15:45,2026-01-06,COOP FERSKVARE BRØNDBY DC,ALBERTSLUND,VALLENSBÆK TORVEVEJ 9 DK-2620 ALBERTSLUND,2620.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,10920.0,0.0,13.6,390 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G391,,TEST1,07:00-14:00,2026-01-06,07:00-15:30,2026-01-06,Coop Ferskvare Brøndby DC,ALBERTSLUND,VALLENSBÆK TORVEVEJ 9,2620.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,390 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G293,,TEST1,07:00-14:00,2026-01-06,07:00-15:30,2026-01-06,Coop Ferskvare Brøndby DC,ALBERTSLUND,VALLENSBÆK TORVEVEJ 9,2620.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,390 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G311,,TEST1,07:00-14:58,2026-01-19,07:00-15:45,2026-01-20,FULLHOUSE FOODSERVICE,HVIDOVRE,SYDHOLMEN 1-3 DK-2650 HVIDOVRE,2650.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,6424.0,0.0,6.7,253 BLÅ CHEP PALLER,1,PART,False,1500.0
NAWHO-0G539,,TEST1,07:00-15:00,2026-01-12,07:00-15:30,2026-01-12,Hørkram Foodservice Sorø,SORØ,CENTERVEJ 1,4180.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,0.0,XXX BLÅ CHEP PALLER,1,LOAD,False,700.0
NAWHO-0G171,,TEST1,14:30-16:00,2026-01-12,00:01-23:59,2026-01-13,STOK EMBALLAGE K/S,MIDDELFART,FALSTERVEJ 11 DK-5500 MIDDELFART,5500.0,DSV SOLUTIONS A/S NORRØNA,HORSENS,MOSSVEJ 27 GATE 770-774,8700.0,966.0,0.0,3.2,EMBALLAGE,3,PLL,False,1600.0
NAWHO-0G271,,TEST1,14:30-16:00,2026-01-16,00:01-23:59,2026-01-16,STOK EMBALLAGE K/S,LANGESKOV,ERIK STOKS ALLE 4 DK-5550 LANGESKOV,5550.0,ARLA FOODS COCIO CHOKOLADEMÆLK A/S,ESBJERG N,ØRESUNDSVEJ 15 DK-6715 ESBJERG N,6715.0,3420.0,0.0,3.6,EMBALLAGE,6,PLL,False,1200.0
NAWHO-0G133,,TEST1,14:30-16:00,2026-01-16,00:01-23:59,2026-01-16,STOK EMBALLAGE K/S,LANGESKOV,ERIK STOKS ALLE 4 DK-5550 LANGESKOV,5550.0,SAINT GOBAIN A/S,RANDERS SV,FURVEJ 3-5 PORT 16,8940.0,1059.0,0.0,1.6,EMBALLAGE,4,PLL,False,1300.0
NAWHO-0G088,,TEST1,14:30-16:00,2026-01-16,00:01-23:59,2026-01-16,STOK EMBALLAGE K/S,MIDDELFART,FALSTERVEJ 11 DK-5500 MIDDELFART,5500.0,DANISH CROWN A/S,KJELLERUP,"BOMMEN 9, THORNING DK-8620 KJELLERUP",8620.0,1301.0,0.0,3.6,EMBALLAGE,5,PLL,False,1600.0
NAWHO-0G265,,TEST1,07:00-14:58,2026-01-19,07:00-15:45,2026-01-19,SALLING C/O LINEAGE HVIDOVRE,HVIDOVRE,KANALHOLMEN 25 AVEDORE DK-2650 HVIDOVRE,2650.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,14025.0,0.0,13.6,561 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G657,,TEST1,07:00-13:58,2026-01-19,07:00-15:45,2026-01-19,COOP FERSKVARE BRØNDBY DC,ALBERTSLUND,VALLENSBÆK TORVEVEJ 9 DK-2620 ALBERTSLUND,2620.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,10920.0,0.0,13.6,390 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G624,,TEST1,07:00-13:58,2026-01-19,07:00-15:45,2026-01-19,COOP FERSKVARE BRØNDBY DC,ALBERTSLUND,VALLENSBÆK TORVEVEJ 9 DK-2620 ALBERTSLUND,2620.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,10920.0,0.0,13.6,390 BLÅ CHEP PALLER,1,LOAD,False,2000.0
NAWHO-0G767,,TEST1,07:00-14:58,2026-01-19,07:00-15:45,2026-01-20,ORKLA/BÄHNCKE,SKÆLSKØR,LODHUSVEJ 8 EGGESLEVMAGLE,4230.0,SK LAGER APS,KOLDING,KOKMOSE 6 GATE 9-20 DK-6000 KOLDING,6000.0,2400.0,0.0,2.8,108 BLÅ CHEP PALLER,1,PART,False,1000.0
NAWHO-0G834,,TEST1,14:30-16:00,2026-01-19,00:01-23:59,2026-01-19,STOK EMBALLAGE K/S,LANGESKOV,ERIK STOKS ALLE 4 DK-5550 LANGESKOV,5550.0,FAERCH A/S,HOLSTEBRO,RASMUS FÆRCHS VEJ 1 DK-7500 HOLSTEBRO,7500.0,2203.0,0.0,2.0,EMBALLAGE,5,PLL,False,1200.0
NAWHO-0G490,,TEST1,14:30-16:00,2026-01-19,00:01-23:59,2026-01-19,STOK EMBALLAGE K/S,MIDDELFART,FALSTERVEJ 11 DK-5500 MIDDELFART,5500.0,FAERCH A/S,HOLSTEBRO,RASMUS FÆRCHS VEJ 1 DK-7500 HOLSTEBRO,7500.0,3012.0,0.0,6.8,EMBALLAGE,34,PLL,False,1900.0
NAWHO-0H642,,TEST1,14:30-16:00,2026-01-20,00:01-23:59,2026-01-20,STOK EMBALLAGE K/S,LANGESKOV,ERIK STOKS ALLE 4 DK-5550 LANGESKOV,5550.0,"DANISH CROWN A/S, SVENSTRUP",SVENSTRUP,"MOSEVANGEN 1, PORT 20 DK-9230 SVENSTRUP",9230.0,2538.0,0.0,2.8,EMBALLAGE,5,PLL,False,1600.0
