Shipment_ID,Transport,Department,Pickup_time,Pickup_date,Delivery_time,Delivery_date,Collection_Name,Collection_City,Collection_Address,Collection_Postal_Code,Collection_Country,Delivery_Name,Delivery_City,Delivery_Address,Delivery_Postal_Code,Delivery_Country,Weight,Volume,Ldm,Content,Units,Unit_type,Hazardous,Cost,Finance_Department,Incoterm,Customer,Loading_Instructions,Customer_Reference,Additional_Information,Services,min_temperature,max_temperature,stops
KDEGR-DSZQN,,KDEGR,00:01-23:59,2026-01-23,14:00-16:00,2026-01-26,National Bank of Greece,Thira,Erithrou Stavrou,847 00,GR,ZF Friedrichshafen AG,Bergen auf Rügen,Bahnhofstraße 65,18528,DE,0,0.0,3.2,GAVE ARTIKLER,3,PLL,False,1700.0,NAESJ,DAP,DSV,,,,,-99.0,99.0,
KDEGR-DSAJ4,,KDEGR,00:01-23:59,2026-01-31,00:01-23:59,2026-02-02,Piraeus Bank,Korinthos,Sotiri Krokida 52,201 00,GR,Deutsche Post AG,Bielefeld,Ravensberger Park 2,33607,DE,100,1.2,3.0,DIVERSE,1,CLL,False,1000.0,NAESJ,DAP,OBO BETTERMANN APS,,,,,-99.0,99.0,
KDEGR-DRKUO,,KDEGR,00:01-23:59,2026-02-04,00:01-23:59,2026-02-06,Deutsche Telekom AG,Harrislee,Industrieweg 27,24955,DE,Piraeus Bank,Θεσσαλονίκη,Perikleous 35,562 24,GR,0,0.0,3.2,BURE,9,CLL,False,4700.0,NAESJ,DAP,DSV A/S,,,,,-99.0,99.0,
KDEGR-DSDR2,,KDEGR,12:00-16:00,2026-02-04,07:00-12:00,2026-02-06,Daimler AG,Hamburg,Glockengießerwall 5,20095,DE,National Bank of Greece,Vironia,7784+P5,620 43,GR,13,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DSC0G,,KDEGR,08:00-14:00,2026-02-04,13:00-13:00,2026-02-06,Eurobank Ergasias,Tichero,Agiou Ioannou Prodromou,680 03,GR,ThyssenKrupp AG,Hamburg,Glockengießerwall 5,20095,DE,0,0.0,2.6,MØBLER,0,PLL,False,3600.0,NAESJ,DAP,"ILVA, VEJLE LOGISTIKCENTER",,,,,-99.0,99.0,
KDEGR-DRNKV,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,Attica Group,Kozani,Zisi Giachnika 34-36,501 00,GR,Bosch GmbH,Bielefeld,Ravensberger Park 2,33607,DE,864,0.0,0.4,UNSPECIFIED GOODS,1,PLL,False,2900.0,NAESJ,DAP,GS/BS-IMPORT APS/GS BS-IMPORT APS,,,,,-99.0,99.0,
KDEGR-DSK8K,,KDEGR,07:00-14:00,2026-01-28,07:00-15:00,2026-01-30,Merck KGaA,München,Carl-Wery-Straße 39,81739,DE,Attica Group,Volos,Iolkou 143,383 33,GR,2250,21.6,4.6,DIVERSE VARER,12,CLL,False,1000.0,NAESJ,DAP,SCANSEASON A/S,,,,,-99.0,99.0,
NAWHO-0FWHW,,KDEGR,00:01-23:59,2026-01-26,00:01-23:59,2026-01-28,Sarantis Group,Artemis,Rodopis 1,190 16,GR,ThyssenKrupp AG,Hamburg,Glockengießerwall 5,20095,DE,14025,0.0,0.8,24 BLÅ CHEP PALLER,1,PART,False,800.0,NAESJ,DAP,Dagrofa S-Engros Slagelse,,,,,-99.0,99.0,
KDEGR-DRRLB,,KDEGR,00:01-23:59,2026-02-06,06:00-06:00,2026-02-09,SAP SE,Stuttgart,Forststraße 167,70193,DE,National Bank of Greece,Artemis,Rodopis 1,190 16,GR,1201,9.6,6.0,DIVERSE,2,CLL,False,1400.0,NAESJ,DAP,OBO BETTERMANN APS,,,,,-99.0,99.0,
KDEGR-DSRCO,,KDEGR,07:00-15:00,2026-01-29,07:00-14:00,2026-02-02,Eurobank Ergasias,Ellomenos,Rachi,310 84,GR,Allianz SE,Wuppertal,Kieler Str. 34,42107,DE,2398,0.0,5.2,EMBALLAGE,16,PLL,False,1700.0,NAESJ,DAP,CHEMOMETEC A/S,,,,,-99.0,99.0,
VITA1-39YN7,,KDEGR,00:01-23:59,2026-01-26,00:01-23:59,2026-01-28,OTE Group,Ellomenos,Rachi,310 84,GR,Bosch GmbH,München,Carl-Wery-Straße 39,81739,DE,4022,2.016,5.6,,14,EUR,False,2000.0,NAESJ,DAP,DSV SOLUTIONS,,,,,-99.0,99.0,
KDEGR-DRUNU,,KDEGR,00:01-23:59,2026-02-02,00:01-23:59,2026-02-04,Bayer AG,München,Carl-Wery-Straße 39,81739,DE,Sarantis Group,Xeropotamos,Menelaou 45,713 04,GR,16484,0.0,13.6,FLASKER,26,PXL,False,1700.0,NAESJ,DAP,ARDAGH GLASS HOLMEGAARD A/S,,,,,-99.0,99.0,
KDEGR-DR7Z7,,KDEGR,00:01-23:59,2026-02-04,00:01-23:59,2026-02-06,BASF SE,Hannover,Pelikanpl. 31,30177,DE,Mytilineos SA,Thira,Erithrou Stavrou,847 00,GR,20050,0.0,13.0,UNSPECIFIED GOODS,30,PLL,False,8300.0,NAESJ,DAP,BKI FOODS A/S,,,,,-99.0,99.0,
KDEGR-DRFET,,KDEGR,00:01-23:59,2026-02-05,00:01-23:59,2026-02-09,Bosch GmbH,Harrislee,Industrieweg 27,24955,DE,GEK Terna,Korinthos,Sotiri Krokida 52,201 00,GR,1753,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DRKCO,,KDEGR,00:01-23:59,2026-01-29,08:00-13:00,2026-02-02,Bayer AG,München,Pasinger Bahnhofspl. 5,81241,DE,Motor Oil Hellas,Ellomenos,Rachi,310 84,GR,2192,0.0,0.0,FIBER CEMENT,2,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DR6SR,,KDEGR,08:00-12:00,2026-02-03,00:01-23:59,2026-02-05,Alpha Bank,Lavrio,Βασιλέως Γεωργίου 12,195 00,GR,Mercedes-Benz Group AG,München,Carl-Wery-Straße 39,81739,DE,78,0.0,0.0,TAGRENDELIM TIL META,81,CLL,False,1000.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
KDEGR-DRBSB,,KDEGR,08:00-14:00,2026-02-02,07:00-21:00,2026-02-04,Siemens AG,Heinersbrück,Tagesanlagen Jänschwalde,03185,DE,Coca-Cola Hellenic Bottling Company,Tripoli,Pl. Areos 2,221 32,GR,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
KDEGR-DR9WF,,KDEGR,00:01-23:59,2026-01-24,00:01-23:59,2026-01-26,Siemens AG,Hamburg,Glockengießerwall 5,20095,DE,Motor Oil Hellas,Xeropotamos,Menelaou 45,713 04,GR,24000,0.0,13.6,PAKKER,1,LOAD,False,7000.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S -,,,,,-99.0,99.0,
KDEGR-DS6NL,,KDEGR,00:01-23:59,2026-02-02,00:01-23:59,2026-02-04,Alpha Bank,Thira,Erithrou Stavrou,847 00,GR,Deutsche Post AG,Leinefelde-Worbis,Zentraler Pl. 2,37327,DE,23811,43.515,12.8,HARBOE HINDBÆRBRUS N,32,PLL,False,3100.0,NAESJ,DAP,GS HARBOES BRYGGERI A/S,,,,,-99.0,99.0,
KDEGR-DRXPY,,KDEGR,00:01-23:59,2026-01-30,07:15-13:00,2026-02-02,GEK Terna,Ioannina,Akadimias 4,453 32,GR,E.ON SE,Bergen auf Rügen,Bahnhofstraße 65,18528,DE,8736,0.0,12.0,UNSPECIFIED GOODS,30,PLL,False,8400.0,NAESJ,DAP,JAN IMPORT A/S,,,,,-99.0,99.0,
KDEGR-DR6SS,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,OTE Group,Aridea,Aristotelous 1,584 00,GR,Daimler AG,Düsseldorf,Erkrather Str. 30,40233,DE,1080,0.0,2.4,UNSPECIFIED GOODS,24,QPL,False,3700.0,NAESJ,DAP,JAKOBSENS A/S,,,,,-99.0,99.0,
KDEGR-DS7LT,,KDEGR,08:00-14:00,2026-02-02,08:00-12:00,2026-02-04,Sarantis Group,Vasiliki,Δήμος Απολλωνίων,310 82,GR,Merck KGaA,Berlin,Ridbacher Str. 67b,12621,DE,14520,0.0,13.2,UNSPECIFIED GOODS,132,QPL,False,8700.0,NAESJ,DAP,"GS/LMC DK C/O, DSV ROAD SUB WAREHO",,,,,-99.0,99.0,
KDEGR-DS72V,,KDEGR,23:59-23:59,2026-02-06,23:59-23:59,2026-02-09,Eurobank Ergasias,Πύλη,EO Artas Trikalon,420 37,GR,Henkel AG & Co. KGaA,Konz,Saar-Mosel-Platz 2,54329,DE,878,5.761,1.2,COOP ORANGEFLAGER 30,6,PLL,False,1300.0,NAESJ,DAP,CORONET CAKE COMPANY APS,,,,,-99.0,99.0,
KDEGR-DRQRZ,,KDEGR,00:01-23:59,2026-02-06,00:01-23:59,2026-02-09,SAP SE,Lübeck,Fischergrube 83,23552,DE,Sarantis Group,Ellomenos,Rachi,310 84,GR,0,0.0,13.6,,1,LOAD,False,2300.0,NAESJ,DAP,DANSK SUPERMARKED,,,,,-99.0,99.0,
KDEGR-DSPT0,,KDEGR,21:30-23:59,2026-01-28,15:00-15:00,2026-01-30,Eurobank Ergasias,Alimos,Leof. Kalamakiou 67,174 55,GR,Volkswagen AG,Harrislee,Industrieweg 27,24955,DE,3080,4.617,1.6,ØKO BRAUNSTEIN PORTE,4,PLL,False,800.0,NAESJ,DAP,GS DKI LOGISTIK,,,,,-99.0,99.0,
KDEGR-DSLRG,,KDEGR,00:30-23:59,2026-01-31,00:01-23:59,2026-02-02,Jumbo SA,Θεσσαλονίκη,Perikleous 35,562 24,GR,Volkswagen AG,Leipzig,Menckestraße 23,04155,DE,4,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DR8MX,,KDEGR,14:00-23:30,2026-02-02,14:00-14:30,2026-02-04,Eurobank Ergasias,Tichero,Agiou Ioannou Prodromou,680 03,GR,SAP SE,Frankfurt am Main,Gebäude 529,60549,DE,8784,0.0,4.4,UNSPECIFIED GOODS,11,PLL,False,5300.0,NAESJ,DAP,GS/DSV HORSENS/GEIA FOOD A/S,,,,,-99.0,99.0,
KDEGR-DROPL,,KDEGR,00:01-23:59,2026-01-31,00:01-23:59,2026-02-02,GEK Terna,Πύλη,EO Artas Trikalon,420 37,GR,Allianz SE,Stuttgart,Zur Uhlandshöhe 41,70188,DE,1800,34.56,6.0,VENT DELE,1,LOAD,False,1900.0,NAESJ,DAP,ØLAND A/S,,,,,-99.0,99.0,
KDEGR-DS8BK,,KDEGR,07:00-14:00,2026-01-29,00:01-23:59,2026-02-02,ThyssenKrupp AG,Berlin,Ridbacher Str. 67b,12621,DE,Attica Group,Volos,Iolkou 143,383 33,GR,3,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DR89G,,KDEGR,23:59-23:59,2026-01-28,00:01-00:01,2026-01-30,National Bank of Greece,Alimos,Leof. Kalamakiou 67,174 55,GR,Mercedes-Benz Group AG,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,300,0.0,0.4,UNSPECIFIED GOODS,4,QPL,False,2500.0,NAESJ,DAP,GS/VALSEMØLLEN AF 1899 A/S/VALSEMØ,,,,,-99.0,99.0,
KDEGR-DRYK2,,KDEGR,14:30-16:00,2026-01-28,10:00-14:30,2026-01-30,OTE Group,Volos,Iolkou 143,383 33,GR,Linde plc,Fehmarn,Mummendorfer Weg 7,23769,DE,88,0.0,0.0,KNÆRØR PVC 110 MM 90,393,CLL,False,1400.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
KDEGR-DSPIZ,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,Attica Group,Istiea,8 μαϊου,342 00,GR,Volkswagen AG,Stuttgart,Forststraße 167,70193,DE,61,0.0,0.0,SORT STÅL GRENRØR 75,38,CLL,False,1000.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
KDEGR-DRZHW,,KDEGR,00:01-23:59,2026-02-02,00:01-23:59,2026-02-04,Volkswagen AG,Dresden,Görlitzer Str. 21-25,01099,DE,Piraeus Bank,Xeropotamos,Menelaou 45,713 04,GR,531,0.0,1.2,3 L BIB,3,PLL,False,800.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DRDH2,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,GEK Terna,Lavrio,Βασιλέως Γεωργίου 12,195 00,GR,BASF SE,Wuppertal,Kieler Str. 34,42107,DE,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
KDEGR-DRPSF,,KDEGR,07:00-15:30,2026-02-02,07:00-15:00,2026-02-04,Piraeus Bank,Θεσσαλονίκη,Perikleous 35,562 24,GR,BASF SE,Frankfurt am Main,Bernhard-Grzimek-Allee 1,60316,DE,1512,0.0,2.4,,12,PLL,False,1100.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DRO7Y,,KDEGR,00:01-23:59,2026-01-27,00:01-23:59,2026-01-29,Continental AG,Überlingen,Obertorstraße 12,88662,DE,Sarantis Group,Komotini,Frouriou 17,691 00,GR,24000,0.0,13.6,PAKKER,1,LOAD,False,2300.0,NAESJ,DAP,BRING E-COMMERCE & LOGISTICS A/S,,,,,-99.0,99.0,
KDEGR-DRTP7,,KDEGR,00:01-23:59,2026-02-02,00:01-23:59,2026-02-04,E.ON SE,Nürnberg,Bärenschanzstraße 72,90429,DE,Jumbo SA,Ellomenos,Rachi,310 84,GR,481,0.0,0.4,UNSPECIFIED GOODS,1,PLL,False,2800.0,NAESJ,DAP,GS/SYSTEM TRANSPORT A/S/LIFESTYLE,,,,,-99.0,99.0,
KDEGR-DSCCA,,KDEGR,10:00-16:00,2026-01-28,23:59-23:59,2026-01-30,Allianz SE,Konz,Saar-Mosel-Platz 2,54329,DE,Alpha Bank,Artemis,Rodopis 1,190 16,GR,19,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DSXK7,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,Jumbo SA,Alimos,Leof. Kalamakiou 67,174 55,GR,Siemens AG,Lübeck,Fischergrube 83,23552,DE,1,0.0,13.6,PALLER,1,LOAD,False,2400.0,NAESJ,DAP,RTC,,,,,-99.0,99.0,
KDEGR-DRLXE,,KDEGR,00:01-23:59,2026-01-26,00:01-23:59,2026-01-28,Continental AG,Hamburg,Glockengießerwall 5,20095,DE,Mytilineos SA,Xeropotamos,Menelaou 45,713 04,GR,2140,0.0,4.3,8247,8,PLL,False,1200.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DSNCW,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,Attica Group,Istiea,8 μαϊου,342 00,GR,ThyssenKrupp AG,Bergen auf Rügen,Bahnhofstraße 65,18528,DE,1440,0.0,4.5,ARK 394X540  BC90X,9,PLL,False,1200.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DSSLG,,KDEGR,00:01-07:57,2026-01-30,00:01-00:01,2026-02-02,Attica Group,Ioannina,Akadimias 4,453 32,GR,ThyssenKrupp AG,Kassel,Baumbachstraße 2,34119,DE,2350,0.0,0.0,DAGLIGVARER,1,LOAD,False,1000.0,NAESJ,DAP,GODSHOTELLET SJÆLLAND,,,,,-99.0,99.0,
NAWDS-Z0CL7,,KDEGR,00:01-23:59,2026-02-06,06:00-06:00,2026-02-09,Eurobank Ergasias,Ioannina,Akadimias 4,453 32,GR,adidas AG,Harrislee,Industrieweg 27,24955,DE,23485,35.13,13.6,PEPSI MAX LIME 33 DS,30,PLL,False,2700.0,NAESJ,DAP,FAXE FÆRDIGVARELAGER,,,,,-99.0,99.0,
KDEGR-DR7QK,,KDEGR,00:01-23:59,2026-01-30,00:01-23:59,2026-02-02,Allianz SE,Dresden,Görlitzer Str. 21-25,01099,DE,GEK Terna,Zakinthos,Unnamed Road,290 92,GR,22053,0.0,13.2,UNSPECIFIED GOODS,66,HLP,False,7300.0,NAESJ,DAP,GS/AQUADOR/AQUADOR MINERALWATER A/,,,,,-99.0,99.0,
DISAH-ZEUV5,,KDEGR,14:00-23:30,2026-02-02,14:00-23:30,2026-02-04,OTE Group,Thira,Erithrou Stavrou,847 00,GR,E.ON SE,Dresden,Görlitzer Str. 21-25,01099,DE,2495,38.352,6.8,BOTTLE,17,EUR,False,1300.0,NAESJ,DAP,BERLIN PACKAGING DENMARK,,,,,-99.0,99.0,
KDEGR-DSPCH,,KDEGR,00:01-23:59,2026-01-27,00:01-23:59,2026-01-29,BMW AG,Dresden,Görlitzer Str. 21-25,01099,DE,Coca-Cola Hellenic Bottling Company,Tichero,Agiou Ioannou Prodromou,680 03,GR,86,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DRK9O,,KDEGR,07:00-18:00,2026-02-04,06:00-13:00,2026-02-06,Bosch GmbH,Leipzig,Menckestraße 23,04155,DE,OTE Group,Kalamata,Agiou Ioannou 3,241 00,GR,100,1.008,1.1,"STANDERE 4,2",1,CLL,False,2100.0,NAESJ,DAP,SAFEROAD DALUISO A/S,,,,,-99.0,99.0,
KDEGR-DR4H9,,KDEGR,00:01-23:59,2026-02-02,00:01-23:59,2026-02-04,Sarantis Group,Θεσσαλονίκη,Perikleous 35,562 24,GR,SAP SE,Fehmarn,Mummendorfer Weg 7,23769,DE,481,0.0,0.4,UNSPECIFIED GOODS,1,PLL,False,2800.0,NAESJ,DAP,GS/SYSTEM TRANSPORT A/S/LIFESTYLE,,,,,-99.0,99.0,
KDEGR-DRJLH,,KDEGR,23:59-23:59,2026-02-05,08:00-14:30,2026-02-09,Mercedes-Benz Group AG,Kassel,Baumbachstraße 2,34119,DE,Piraeus Bank,Kalamata,Agiou Ioannou 3,241 00,GR,1598,0.0,2.1,,10,PLL,False,2800.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DSVKY,,KDEGR,12:30-12:30,2026-01-28,23:00-23:59,2026-01-30,RWE AG,Hamburg,Glockengießerwall 5,20095,DE,Attica Group,Inofita,Ασωπου,320 11,GR,219,0.0,0.0,FIBER CEMENT,1,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DRI5O,,KDEGR,00:01-00:01,2026-02-02,15:00-23:59,2026-02-04,SAP SE,Harrislee,Industrieweg 27,24955,DE,Alpha Bank,Artemis,Rodopis 1,190 16,GR,6463,9.61,3.6,1/4 PL. FLORMELIS DA,10,PLL,False,1700.0,NAESJ,DAP,"GS NORDIC SUGAR A/S,  SKOVALLEEN",,,,,-99.0,99.0,
KDEGR-DRP1E,,KDEGR,00:01-23:59,2026-02-06,00:01-23:59,2026-02-09,Merck KGaA,Konz,Saar-Mosel-Platz 2,54329,DE,Alpha Bank,Xeropotamos,Menelaou 45,713 04,GR,0,0.0,13.6,,1,LOAD,False,2300.0,NAESJ,DAP,DANSK SUPERMARKED,,,,,-99.0,99.0,
KDEGR-DS2DA,,KDEGR,00:01-23:59,2026-01-28,00:01-23:59,2026-01-30,adidas AG,Berlin,Im Spektefeld 32-34,13589,DE,Coca-Cola Hellenic Bottling Company,Lavrio,Βασιλέως Γεωργίου 12,195 00,GR,3652,0.0,0.0,FIBER CEMENT,2,CLL,False,2300.0,NAESJ,DAP,CEMBRIT A/S,,,,,-99.0,99.0,
KDEGR-DSJMK,,KDEGR,00:01-23:59,2026-02-03,00:01-23:59,2026-02-05,OTE Group,Inofita,Ασωπου,320 11,GR,Deutsche Telekom AG,Stuttgart,Forststraße 167,70193,DE,3255,0.0,1.6,MEL/GRYN,4,EUR,False,3800.0,NAESJ,DAP,DSV ROAD A S,,,,,-99.0,99.0,
KDEGR-DRH9T,,KDEGR,00:01-23:59,2026-02-05,00:01-23:59,2026-02-09,E.ON SE,Hannover,Pelikanpl. 31,30177,DE,Attica Group,Korinthos,Sotiri Krokida 52,201 00,GR,2328,0.0,1.2,UNSPECIFIED GOODS,3,PLL,False,3600.0,NAESJ,DAP,GS/DSV HORSENS/GEIA FOOD A/S,,,,,-99.0,99.0,
KDEGR-DS7FB,,KDEGR,00:01-23:59,2026-01-31,23:59-23:59,2026-02-02,Merck KGaA,Bremen,Waller Heerstraße 293a,28219,DE,Jumbo SA,Tripoli,Pl. Areos 2,221 32,GR,12903,0.0,13.2,TOMME EUR PALLER,33,PLL,False,3000.0,NAESJ,DAP,NETTO,,,,,-99.0,99.0,
KDEGR-DR584,,KDEGR,00:01-23:59,2026-02-06,07:00-12:00,2026-02-09,Sarantis Group,Zakinthos,Unnamed Road,290 92,GR,Continental AG,Heinersbrück,Tagesanlagen Jänschwalde,03185,DE,950,1.152,3.0,DIVERSE,1,CLL,False,1200.0,NAESJ,DAP,OBO BETTERMANN APS,,,,,-99.0,99.0,
KDEGR-DRDGM,,KDEGR,00:01-23:59,2026-02-02,00:01-23:59,2026-02-04,Volkswagen AG,Hamburg,Glockengießerwall 5,20095,DE,Motor Oil Hellas,Xeropotamos,Menelaou 45,713 04,GR,2500,0.0,13.6,MØBLER,1,LOAD,False,2400.0,NAESJ,DAP,RTC,,,,,-99.0,99.0,
KDEGR-DRF6N,,KDEGR,00:01-23:59,2026-02-03,00:01-23:59,2026-02-05,Bosch GmbH,Wuppertal,Kieler Str. 34,42107,DE,GEK Terna,Kalamata,Agiou Ioannou 3,241 00,GR,6301,0.0,3.2,UNSPECIFIED GOODS,8,PLL,False,4100.0,NAESJ,DAP,GS/BS-IMPORT APS/GS BS-IMPORT APS,,,,,-99.0,99.0,
KDEGR-DRWMX,,KDEGR,23:59-23:59,2026-02-04,23:59-23:59,2026-02-06,Mercedes-Benz Group AG,Hannover,Pelikanpl. 31,30177,DE,Viohalco SA,Artemis,Rodopis 1,190 16,GR,1200,0.0,4.4,VARER,11,EUR,False,5300.0,NAESJ,DAP,STATE DRINKS,,,,,-99.0,99.0,
KDEGR-DRW0Y,,KDEGR,00:01-23:59,2026-02-02,00:01-23:59,2026-02-04,GEK Terna,Kalamata,Agiou Ioannou 3,241 00,GR,Volkswagen AG,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,10000,57.024,13.6,NYTÅR,33,EUR,False,2700.0,NAESJ,DAP,SCANSEASON A/S,,,,,-99.0,99.0,
NAWHO-0FS8W,,KDEGR,08:00-14:00,2026-02-04,12:00-16:00,2026-02-06,Daimler AG,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,Motor Oil Hellas,Kastoria,Ioannou Valala 8,521 00,GR,1630,0.0,2.0,EMBALLAGE,5,PLL,False,1000.0,NAESJ,DAP,STOK EMBALLAGE K/S,,,,,-99.0,99.0,
KDEGR-DROVC,,KDEGR,08:00-12:00,2026-01-27,00:01-23:59,2026-01-29,Volkswagen AG,Dresden,Görlitzer Str. 21-25,01099,DE,Alpha Bank,Katerini,Georgaki Olympiou 30,601 00,GR,107,0.0,0.0,JUMBOLITE 600X106 KL,16,CLL,False,1100.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
KDEGR-DQIFB,,KDEGR,08:00-16:00,2026-02-02,09:00-09:00,2026-02-04,Mytilineos SA,Giannitsa,Pastra 2,581 00,GR,Deutsche Post AG,Nürnberg,Bärenschanzstraße 72,90429,DE,1998,0.0,8.0,UNSPECIFIED GOODS,20,PLL,False,7100.0,NAESJ,DAP,GS/LMC DK C/O/LANTMÄNNEN CEREALIA,,,,,-99.0,99.0,
KDEGR-DSU5F,,KDEGR,00:01-23:59,2026-02-04,00:01-23:59,2026-02-06,Attica Group,Kalamata,Agiou Ioannou 3,241 00,GR,Linde plc,Heinersbrück,Tagesanlagen Jänschwalde,03185,DE,70,0.0,0.0,ECOLITE 360X109 KLAR,14,CLL,False,700.0,NAESJ,DAP,PLASTMO A/S,,,,,-99.0,99.0,
KDEGR-DR3ZF,,KDEGR,00:01-23:59,2026-01-26,00:01-16:00,2026-01-28,Linde plc,Lübeck,Fischergrube 83,23552,DE,GEK Terna,Trikala,Ipsilantou,421 00,GR,572,0.0,0.8,UNSPECIFIED GOODS,2,PLL,False,3700.0,NAESJ,DAP,THE WHOLE COMPANY FOOD A/S,,,,,-99.0,99.0,
KDEGR-DRUQU,,KDEGR,00:01-23:59,2026-02-03,00:01-23:59,2026-02-05,Siemens AG,Dresden,Görlitzer Str. 21-25,01099,DE,OTE Group,Tripoli,Pl. Areos 2,221 32,GR,0,0.0,0.8,GAVE ARTIKLER,2,PLL,False,1200.0,NAESJ,DAP,DSV,,,,,-99.0,99.0,
KDEGR-DR38S,,KDEGR,07:00-08:00,2026-02-02,07:00-14:00,2026-02-04,Motor Oil Hellas,Kastoria,Ioannou Valala 8,521 00,GR,Deutsche Post AG,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,20000,0.0,13.2,NON FOOD,33,PLL,False,2700.0,NAESJ,DAP,9029 DKI KØGE,,,,,-99.0,99.0,
KDEGR-DR3KR,,KDEGR,23:59-23:59,2026-02-06,23:59-23:59,2026-02-09,Piraeus Bank,Xeropotamos,Menelaou 45,713 04,GR,Merck KGaA,Fehmarn,Mummendorfer Weg 7,23769,DE,739,11.289,0.0,BM / KARMA II / FJOR,44,LOAD,False,3000.0,NAESJ,DAP,EUROPEAN HOUSE OF BEDS - DENMARK A,,,,,-99.0,99.0,
KDEGR-DRIW2,,KDEGR,00:01-23:59,2026-02-04,00:01-23:59,2026-02-06,Siemens AG,Bergen auf Rügen,Bahnhofstraße 65,18528,DE,Coca-Cola Hellenic Bottling Company,Aridea,Aristotelous 1,584 00,GR,8598,0.0,12.0,,8,PLL,False,2000.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DRLZU,,KDEGR,10:00-19:00,2026-02-02,10:00-10:00,2026-02-04,Attica Group,Katerini,Georgaki Olympiou 30,601 00,GR,Bosch GmbH,Freiburg im Breisgau,Hugstetter Str. 55,79106,DE,1765,0.0,2.0,781195,10,PLL,False,900.0,NAESJ,DAP,SMURFIT KAPPA DANMARK A/S,,,,,-99.0,99.0,
KDEGR-DSPP8,,KDEGR,08:00-13:00,2026-01-29,08:00-17:00,2026-02-02,Jumbo SA,Vasiliki,Δήμος Απολλωνίων,310 82,GR,Bayer AG,Berlin,Im Spektefeld 32-34,13589,DE,2800,0.0,2.1,DIV,6,CLL,False,1400.0,NAESJ,DAP,TEK-SOURCING APS,,,,,-99.0,99.0,
KDEGR-DSSKX,,KDEGR,22:00-23:59,2026-02-02,14:00-14:30,2026-02-04,E.ON SE,Berlin,Im Spektefeld 32-34,13589,DE,OTE Group,Istiea,8 μαϊου,342 00,GR,514,0.0,1.6,EMBALLAGE,3,PLL,False,2500.0,NAESJ,DAP,STOK EMBALLAGE K/S,,,,,-99.0,99.0,
